Date,Open,High,Low,Close,Volume
2014-02-20,434.4,435.45,428.5,430,263609
2014-02-21,432,436.9,430.25,430.25,113729
2014-02-24,430.25,438.95,430.25,438.95,126382
2014-02-25,439.3,439.6,430.1,431,159236
2014-02-26,432.15,434.9,426.1,429.1,245228
2014-02-27,430,431.9,423.65,427.95,97286
2014-02-28,433,440.95,430.75,440.95,188456
2014-03-03,425.1,435,422.2,422.25,308046
2014-03-04,428.15,438.75,425.3,428.6,253135
2014-03-05,432.9,436,426.05,429.1,214075
2014-03-06,431.1,434.3,430.4,433.75,111602
2014-03-07,433.75,434,427.55,428.5,72266
2014-03-10,428.7,431.65,426,427.5,127491
2014-03-11,428,436,426.8,431.7,124103
2014-03-12,427.4,429.9,410.55,420.35,533459
2014-03-13,420.2,420.3,409,409,163519
