Data;WIG;DJIA;NASDAQ;DAX;AEX;AS30;ATGI (Grecja);ATX;BEL20;BOVESPA;BSE;BUX;CAC40;FTSE;HEX;HSI;IBEX;IPC;IPSA;XU100;JCI(indonezja);KLCI(Malezja);KOSPI;MERVAL;FTSE MIB;NIKKEI;OSEA;PSE;PX50;RTS;SET;SHBS;STI;SMISwiss;TSE300;TWSE;
2004-01-20;22238,18;10528,66;2147,98;4106,41;354,25;3320,8;2436,81;1687,21;2372,18;23 678,75;5922,11;9756,69;3660,19;6127,7;6759,65;13570,4;7987,9;9322,82;1453,98;18832,78;773,13;824,66;861,37;1260,03;20740;11103,1;191,73;1546,89;688,5;603,74;771,88;NA;1865,44;5665,55;8623,62;NA;
2004-01-21;22137,2;10623,62;2142,45;4138,04;357,45;3320,7;2489,37;1700,02;2387,52;23 301,82;5758,19;9637,73;3676,38;6120,4;6613,52;13750,6;8051,9;9427,8;1446,37;18899,94;776,3;NA;NA;1223,77;20775;11002,39;192,64;1560,82;688,2;604,62;766,72;NA;1889,56;5685,22;8621,88;NA;
2004-01-22;22411,71;10623,18;2119,01;4139,86;357,97;3339,4;2491,04;1729,88;2390,35;22 968,78;5593,74;9671,65;3695,6;6069;6769,43;;8101,3;9497,01;1451,02;18518,07;NA;NA;NA;1210,82;20734;11000,7;195,25;1560,43;693,4;613,1;760,17;NA;NA;5721,35;8589,11;NA;
2004-01-23;22490,12;10568,29;2123,87;4151,83;357,13;3346,2;2484;1724,67;2387,02;23 471,00;5816,64;9791,41;3693,36;6045,4;6779,68;;8114,5;9480,24;1453,5;NA;785,88;NA;NA;1163,6;20757;11069,01;193,35;1560,02;692,4;624,87;754,44;NA;NA;5762,71;8604,73;NA;
2004-01-26;22518,16;10702,51;2153,83;4128,68;355,58;NA;2433,51;1718,91;2384,83;24 349,78;NA;9816,39;3675,72;6036,4;6770,56;13727,3;8031,4;9563,91;1438,92;18356,54;786,87;827,87;869,04;1198,28;20759;10972,6;192,63;1547,7;687,8;619,31;725,56;NA;1899,98;5748,53;8594,92;NA;
2004-01-27;22469,07;10609,92;2116,04;4134,42;356,96;3324,7;2445,38;1739,88;2392,34;24 226,04;5993,06;9821,86;3697,42;6050,4;6797,39;13761,9;8061,1;9612,14;1439,96;17899,54;772,49;823,27;863,03;1203,19;20864;10928,03;193;1565;687,3;618,75;739,47;NA;1904,55;5790,6;8588,18;6384,63;
2004-01-28;21829,92;10468,37;2077,37;4150,24;359,23;3292,2;2414,79;1749,12;2398,21;23 851,62;5876,05;10005,39;3706,79;6029,9;6761,6;13431,8;8116,4;9551,13;1432,74;17902,02;767,11;819,85;859,59;1181,51;20901;10852,47;190,9;1548,97;689,9;611,51;722,14;NA;1862,84;5803,3;8535,71;6386,25;
2004-01-29;21751,41;10510,29;2068,23;4095,71;354,22;3276,6;2391,73;1726,26;2381,9;22 386,18;5802,75;10089,6;3662,3;5965,5;6697,29;13334;8013,1;9444,23;1415,25;17282,3;759,64;817,11;853,47;1144,67;20726;10779,44;191,08;1515,15;691,7;620,4;714,04;1628,84;1842,32;5768,15;8449,36;6312,65;
2004-01-30;21947,21;10488,07;2066,15;4058,6;353,31;3283,6;2432,58;1720,12;2383,76;21 851,44;5695,67;10064,01;3638,44;6023,9;6701,38;13289,4;7929,9;9428,77;1408,86;17259,25;752,93;818,94;848,5;1140,81;20561;10783,61;191,21;1508,3;691,9;611,1;698,9;1590,73;1848,36;5736,38;8521,39;6375,38;
2004-02-02;22227,67;10499,18;2063,15;4071,6;355,47;3287,2;2435,11;1743,68;2405,88;21 786,95;NA;10189,35;3665,02;6057,4;6709,06;13000;7958,6;9633,86;1411,33;NA;NA;NA;854,89;1129,86;20617;10776,73;190,08;1447,05;698,2;607,87;667,33;1623,88;NA;5788,32;8639,89;6319,96;
2004-02-03;22063,42;10505,18;2066,21;4057,51;351,74;3277,8;2416,56;1738,65;2390,09;22 280,99;5620,98;10114,82;3638,21;6044,3;6704,68;13090;7960,3;9702,85;1416,47;NA;730,32;NA;839,87;1157,08;20502;10641,92;189,57;1437,67;703,2;615,72;699,75;1649,28;1845,13;5735,02;8660,7;6252,23;
2004-02-04;22160,85;10470,74;2014,14;4028,37;348,99;3279,8;2418,87;1750,85;2379,77;21 684,53;5756,76;10011,08;3607,57;6010,9;6649,73;13086,7;7888,8;9674,18;1412,48;NA;730,28;804,83;835,5;1134,34;20519;10447,25;191,67;1441,12;709,6;623,64;718,06;1685,16;1834,64;5775,57;8538,12;6241,39;
2004-02-05;22244,16;10495,55;2019,56;4014,79;349,85;3274,9;2452,98;1740,93;2385,71;21 091,68;5720,63;10065,58;3610,31;6046,3;6617,97;13030,9;7949,1;NA;1426,19;17033,75;736,47;807,57;840,92;1083,5;20416;10464,6;191,65;1431,79;714,3;626,3;734,55;1693,43;1828,66;5758,25;8548,41;6268,14;
2004-02-06;22512,88;10593,03;2064,01;4044,99;351,35;3285;2445,16;1741,98;2396,55;21 968,81;5786,35;10005,41;3624,72;6094,4;6698,38;13309,6;8024,9;9810,77;1424,71;16965,83;758,92;815,42;850,23;1053,26;20480;10460,92;191,09;1461,53;719,5;616,43;711,15;1679,19;1854,41;5810,85;8638,61;6353,35;
2004-02-09;23085,1;10579,03;2060,57;4098,97;355,49;3300;2417,75;1759,07;2413,67;21 961,58;5926,22;10106,5;3663,73;6133,5;6789;13576,7;8135,2;9882,35;1427,29;17640,97;767,26;817,79;864,77;1092,96;20677;10402,61;193,58;1478,35;726;623,62;732,05;1703,53;1888,2;5869,82;8695,2;6463,09;
2004-02-10;23352,78;10613,85;2075,33;4110,8;355,77;3301,2;2432,67;1766,36;2411,18;22 171,49;5932,52;10046,65;3668,45;6118,2;6900,01;13515,7;8171,9;9804,94;1428,7;17418,52;766,77;812,06;866,8;1006,79;20677;10365,4;193,99;1490,21;732,1;620,23;739,64;1691,01;1872,68;5879,96;8751,51;6488,34;
2004-02-11;23259,48;10737,7;2089,66;4122,16;357,61;3315,3;2456,26;1778,17;2418,79;23 197,11;5949,78;9909,4;3677,85;6134,7;6933,61;13524,8;8197,2;9875,32;1432,95;18000,26;769,79;818,22;876,34;1029,93;20682;NA;195,54;1477,04;741,4;626,67;753,24;1677,76;1868,51;5882,07;8767,73;6454,39;
2004-02-12;23400,42;10694,07;2073,61;4121,65;358,35;3339,9;2468,5;1778,66;2429,98;23 063,45;5936,96;9861,18;3681,56;6171;6982,17;13625,1;8242,3;9960,05;1435,47;18885,89;766,08;825,65;877,95;1071,27;20686;10459,26;197,12;1479,28;754,2;640,52;748,16;1663,83;1862,94;5846,75;8725,04;6436,95;
2004-02-13;23293,96;10627,85;2053,56;4057,05;355,64;3347,8;2462,53;1798,51;2423,84;22 529,80;6011,66;9887,64;3649,34;6197;6890,73;13739,8;8199,6;9982,87;1445,45;19000,46;773,14;825,91;882,18;1089,99;20498;10557,69;194,55;1480,77;748,1;644,71;755,18;1658,54;1864,07;5849,11;8694,46;6549,18;
2004-02-16;23448,51;NA;NA;4070,46;357,67;3337,2;2463,69;1803,42;2439,37;22 188,88;6012,35;9943,94;3678,07;6205,5;6908,23;13831,5;8226,5;10004,69;1461,6;19324,49;775,23;828,17;881,28;1119,74;20563;10548,72;194,72;1464,99;748,6;645,04;738,92;1696,83;1861,39;5858,24;8747,51;6565,37;
2004-02-17;23493,64;10714,88;2080,35;4095,86;361,02;3346,4;2473,29;1788,48;2460,09;22 426,27;6035,8;9850,58;3703,82;6244,9;6957,94;13815,4;8258,9;10100,05;1487,43;19010,14;777;845,8;884,8;1109,37;20680;10701,13;196,53;1464,88;745,4;654,02;748,83;1703,77;1893,47;5871,74;8767,1;6600,47;
2004-02-18;23477,31;10671,99;2076,47;4095,34;361,34;3365,2;2483,6;1788,27;2476,87;22 000,12;6027,02;9837,5;3709,02;6275,6;6995,36;13928,4;8283;10125,04;1514,61;19478,68;785,91;857,15;877,1;1127,73;20694;10676,81;199,3;1472,12;748,4;655,21;742,33;1717,1;1888,51;5828,84;8717,83;6605,85;
2004-02-19;23187,76;10664,73;2045,96;4141,53;364,8;3366,9;2469,02;1791,84;2493,27;20 950,98;5855,1;9960,5;3759,32;6297,7;7089,5;13867,2;8340,6;10072,23;1506,62;18605,97;789,43;858,66;881,65;1122,78;20791;10753,8;203,63;1473,14;749,6;650,4;732,97;1717,02;1889,96;5874,58;8699,09;6681,52;
2004-02-20;23333,88;10619,03;2037,93;4073,35;362,37;3359,5;2465,39;1789,09;2476,86;21 336,91;5850,72;9964,04;3733,28;6307,8;7030,57;13868,4;8237,8;9888,73;1504,79;18603,83;794,47;861,72;877,49;1145,94;20654;10720,69;204,69;1488,02;751;656,9;728,64;1721,75;1891,78;5856,54;8641,93;6665,54;
2004-02-23;23133,04;10609,62;2007,52;4068,71;359,93;3354,3;;1794,34;2493,85;;5698,04;9890,45;3731,15;6299,3;7120,43;13765,1;8245,2;9764,39;1533,4;18284,02;NA;NA;877,52;1199,44;20725;10868,96;206,31;1482,57;751,6;NA;724,86;1681,65;1884,53;5880,17;8609,62;6665,89;
2004-02-24;22586,84;10566,37;2005,44;3991,42;354,21;3344,2;2422,01;1775,32;2476,95;;5734,44;9902,55;3683,44;6253,2;7018,34;13756,4;8159,6;9855,03;1524,81;18497,74;780,75;874,82;864,59;1203,58;20612;10644,13;204,3;1468,32;746,7;647,61;720,28;1682,3;1878,41;5801,84;8604,99;6589,23;
2004-02-25;22653,53;10601,62;2022,98;3995,34;355,04;3346,5;2392,88;1780,93;2476,4;21 609,23;5618,15;10037,88;3702,63;6244,8;6988,76;13599,5;8173,6;9926,67;1531,23;18707,11;777,05;872,03;866,87;1178,43;20664;10658,73;204,7;NA;758;656,97;704,65;1647,38;1868,28;5811,5;8637,32;6644,28;
2004-02-26;22759,79;10580,14;2032,57;4007,81;355,99;3358,1;2415,89;1792,73;2472,68;21 449,61;5567,12;10228,85;3714,49;6259,8;7016,63;13674,6;8160,2;10003,57;1537,33;18771,63;776,02;885,34;864,86;1192,56;20715;10815,29;206,1;1485,97;760,2;664,29;697,92;1654,9;1888,7;5797,37;8737,84;6693,25;
2004-02-27;23317,86;10583,92;2029,82;4018,16;356,59;3372,5;2451,5;1781;2483,16;21 755,02;5667,51;10241,94;3725,44;6269,9;7026,31;13907;8249,4;9991,8;1543,08;18889,2;761,08;879,24;883,42;1183,14;20778;11041,92;208,29;1483,18;774,3;670,14;716,3;1675,07;1888,63;5798,44;8788,49;6750,54;
2004-03-01;23844;10678,14;2057,8;4054,43;358,63;3389,9;2446,16;1790,17;2483,28;22 498,59;5823,17;10318,46;3748,87;6322,5;7062,48;13918,7;8300,4;10157,13;1546,97;18786,39;759,01;882,07;NA;1210,54;20933;11271,12;211,82;1484,46;776,6;688,72;705,25;1689,76;1891,73;5830,67;8874,67;6888,43;
2004-03-02;23811,24;10591,48;2039,65;4100,34;362,23;3398,2;2447,16;1809,16;2491,25;22 442,42;NA;10580,69;3785,36;6353,6;7171,53;13731,3;8354;10106,44;1567,81;19356,62;779,75;894,45;899,21;1214,07;20989;11361,51;213,41;1477,02;775,5;686,21;701,75;1687,28;1892,93;5896,31;8808;6975,26;
2004-03-03;23718,78;10593,11;2033,36;4071,7;360,1;3399;2437,29;1817,8;2481,83;22 550,49;5842,2;10583,49;3758,51;6317,9;7186,48;13454,1;8280,4;10053,18;1568,41;19171,91;776,83;877,2;895,81;1203,43;20971;11351,92;212,19;1463;776,4;667,27;696,24;1661,81;1880,58;5872,19;8795,69;6932,17;
2004-03-04;23677,32;10588;2055,11;4133,78;361,52;3399,7;2470,43;1846,55;2507,05;22 392,99;5815,87;10718,57;3776,94;6337,9;7287,67;13451,6;8337,9;10196,17;1554,09;19015,47;774,77;882,33;907,43;1189,85;21049;11401,79;213,08;1474,07;784,4;669,26;700,59;1668,87;1893,01;5934,45;8773,27;7034,1;
2004-03-05;23858,06;10595,55;2047,63;4126,14;359,93;3416,3;2489,38;1846,48;2513,2;22 872,94;5880,35;10943,38;3761,11;6357,3;7328,42;13454,8;8346,1;10195,03;1540,53;19165,7;778,01;886,15;905,38;1157,56;21069;11537,29;214,15;1471,65;792;673,25;NA;1662,1;1891,54;5895,76;8845,04;6943,68;
2004-03-08;24243,21;10529,48;2008,78;4145,99;360,82;3425,5;2504,09;1863,11;2517,28;22 993,31;5935,19;10961,36;3781,38;6388,8;7362,45;13573,5;8369,7;10095,87;1493,64;19495,36;772,87;880,85;900,1;1149,86;21129;11502,86;215,68;1468,76;811,1;NA;704,46;1637,14;1888,35;5884,51;8801,21;6901,48;
2004-03-09;23832,67;10456,96;1995,16;4087,55;355,5;3427,2;2481,08;1848,54;2481,3;22 673,76;5850,61;10740,94;3737,03;6359,3;7220,18;13397,2;8286,7;10079,2;1512,68;19488,47;771,08;882,96;891,58;1217,65;21061;11532,04;211,41;1455,75;809,6;688,68;710,66;1637,1;1885,2;5858,81;8750,31;6973,9;
2004-03-10;23910,67;10296,89;1964,15;4044,7;354,52;3414,3;2469,92;1843,03;2477,03;21 670,28;5759,29;10700,49;3758,09;6301,6;7154,21;13214,2;8292,9;9978,71;1512,69;19798,79;760,33;875,83;876,02;1239,67;21054;11433,24;209;1455,67;801,7;680,86;705,29;1678,07;1875,02;5877,06;8585,42;6874,91;
2004-03-11;23503,91;10128,38;1943,89;3904,95;344,05;3411,9;2409,26;1819,44;2403,83;20 763,14;5649,86;10477,18;3646,43;6176,9;6990,65;13024,1;8112,4;9725,83;1496,58;19381,4;741,2;879,5;869,93;1236,61;20619;11297,04;204,48;1435,07;790,7;671,33;707,74;1691,64;1847,78;5706,73;8503,88;6879,11;
2004-03-12;23677,41;10240,08;1984,73;3915,38;345,99;3402,1;2419,93;1811,75;2414,11;21 775,77;5700,4;10541,75;3661,78;6257,8;6957,41;12932,2;8032,6;9837,33;1484,66;19364,41;738,15;884,55;848,8;1258,74;20518;11162,75;204,73;1423,79;793,6;669,55;695,08;1694,74;1835,08;5700,47;8592,04;6800,24;
2004-03-15;23275,18;10102,89;1939,2;3810,76;337,22;3410,3;2363,66;1789,79;2360,23;21 233,65;5520,66;NA;3573,84;6173,3;6838,1;12919,4;7699,1;9791,35;1463,44;19526,54;724,15;890,29;852,26;1235,01;20052;11317,9;200,64;1419,34;789,7;676,2;678,42;1736,22;1838,23;5620,26;8434,41;6635,98;
2004-03-16;23509,11;10184,67;1943,09;3822,37;338,46;3410,1;2382,05;1799,09;2363,54;21 612,94;5525,09;10410,84;3588,04;6159,4;6840,53;12932,6;7810,7;9877,29;1474,68;19321,6;716,18;885,7;850,13;1240,23;20119;11242,29;202,66;1418,67;786;680,57;669,8;1745,54;1826,32;5646,2;8503,27;6589,72;
2004-03-17;23668,68;10300,3;1976,76;3896,79;345,11;3432,3;2396,92;1821,75;2403,63;21 900,98;5535,69;10637,82;3656,04;6209,1;6944,06;12975,7;7948,1;9959,41;1475,37;19294,5;730,59;890,14;872,38;1254,5;20279;11436,86;203,65;1431,64;796,2;698,7;674,41;1745,1;1833,57;5692,17;8601,72;6577,98;
2004-03-18;23309,5;10295,78;1962,44;3827,43;336,93;3424,6;2383,9;1812,31;2367,66;22 369,86;5414,94;10623,47;3589,98;6189,3;6759,59;12816,2;7820,4;9952,01;1460,97;19611,13;733,57;901,47;872,82;1255,08;20045;11484,28;204,26;1448,06;802,3;708,59;687,19;1717,26;1835,18;5609,5;8555,9;6787,03;
2004-03-19;23089,18;10186,6;1940,47;3819,15;336,24;3429,8;2365,4;1820,19;2358,87;22 260,64;5443,44;10556,88;3613,28;6240,2;6707,36;12790,6;7879,1;10039,68;1453,67;20023,77;742,91;904,45;883,33;1275,2;20068;11418,51;204,19;1450,83;805,2;721,81;681,27;1747,87;1839,12;5621,51;8583,81;6815,09;
2004-03-22;23027,54;10064,75;1909,9;3729,23;328,38;3399,6;2276,32;1769,2;2315,08;21 663,09;5365,4;10497,93;3539,22;6132,5;6556,01;12550,9;7727,8;9928,32;1424,25;20167,21;NA;908,96;863,69;1258,96;19778;11318,51;198,66;1431,67;797,8;712,88;681,34;1755,69;1812,16;5468,95;8478,48;6359,92;
2004-03-23;23355,72;10063,64;1901,8;3728,82;329,21;3388;2301,33;1790,22;2326,22;21 204,93;5400,99;10643,87;3539,91;6134,6;6588,91;12588,4;7768,3;10053,89;1429,5;20185,78;736,44;897,87;866,17;1257,07;19781;11281,09;200,5;1418,73;804,2;713,14;679,22;1741,7;1818,41;5509,85;8474,52;6172,89;
2004-03-24;23353,94;10048,23;1909,48;3726,07;326,33;3385,1;2295,32;1836,8;2321,55;20 984,71;5395,28;10644,56;3518,45;6148,8;6589,37;12678,1;7752,9;10161,65;1418,01;20347,82;738,79;895,31;861,72;1239,81;19800;11364,99;200,46;1389,87;813,2;705,16;677,61;1740,05;1835,29;5504,03;8420,85;6213,56;
2004-03-25;23642,82;10218,82;1967,17;3811,92;334,53;3395,7;;1850,05;2346,82;21 000,38;5414,44;10932,3;3570,4;6217,9;6699,35;12520,2;7914,8;10344,79;1441,44;20472,61;727,1;890,14;853,38;1242,86;20062;11530,91;201,08;1393,12;817,5;706,71;664,66;1736,48;1830,4;5592,27;8513,91;6156,73;
2004-03-26;23682,14;10212,97;1960,02;3822,33;335,24;3424,2;2332,21;1847;2362,3;21 541,01;5528,94;10991,21;3592,39;6203,4;6620,85;12483,2;7952,8;10432;1433,87;20836,12;714,13;895,12;863,95;1211,03;20110;11770,65;201,78;1390,92;813,5;716,55;665,25;1734,05;1827,11;5586,98;8509,56;6132,62;
2004-03-29;23863,74;10329,63;1992,57;3881,25;340,51;3409,1;2376,95;1859,65;2370,27;21 539,56;5571,37;11141,98;3634,18;6237,5;6699,66;12427,3;8021,1;10455,51;1447,3;20887;716,92;899,58;874,67;1184,6;20368;11718,24;204,13;1388,15;812,7;721,35;645,8;1719,67;1835,54;5644,17;8555,23;6474,11;
2004-03-30;24044,58;10381,7;2000,63;3874,04;339,83;3416,9;2375,57;1853,95;2369,42;22 024,00;5520,44;11085,24;3620,1;6251,6;6685,49;12641,4;8004,2;10468,75;1449,62;20030,71;730,06;901,52;873,46;1198,02;20350;11693,68;200,44;1396,02;823,5;736,28;649,21;1724,28;1844,54;5623,13;8622,24;6494,71;
2004-03-31;23870,12;10357,7;1994,22;3856,7;338,87;3416,4;2370,65;1866,76;2380,35;22 084,52;5590,6;10992,29;3625,23;6259,4;6735,6;12681,7;8018,1;10517,5;1458,9;20190,83;735,68;901,85;880,5;1201,66;20352;11715,39;201,97;1424,33;823,8;752,66;647,3;1741,62;1858,92;5618,61;8585,93;6522,19;
2004-04-01;23883,68;10373,33;2015,01;3924,85;342,46;3443,9;2359,64;1897,21;2412,7;22 573,53;5740,85;10898,15;3669,98;6294,2;6766,76;12676,2;8097,9;10611,87;1480,31;20322,17;737,65;887,08;882,75;1211,27;20524;11683,42;201,28;1433,11;830,2;748,95;671,92;1758,15;1870,7;5716,8;8652,08;6523,49;
2004-04-02;24387,78;10470,59;2057,17;4007,6;350,52;3437,4;2372,77;1923,24;2441,08;22 955,19;5788,08;11238,11;3739,91;6332,2;6966,45;12731,8;8269,7;10713,54;1488,92;20485,03;750,65;887,34;883,69;1197,54;20834;11815,95;206,25;1450,91;837;759,01;693,12;1768,65;1880,45;5784,61;8798,75;6545,54;
2004-04-05;24559,35;10558,37;2079,12;4048,6;352,3;3453,2;2419,07;1945,8;2448,6;23 146,07;5838,02;11316,19;3781,2;6324,8;6955,03;;8285,9;10749,23;1507,66;20330,9;NA;889,6;NA;;20969;11958,32;208,46;1490,05;845,7;764,34;709,89;1766,48;1890,2;5815,29;8858,49;6682,73;
2004-04-06;24559,06;10570,81;2059,9;4022,81;349,65;3456;2415,66;1941,1;2453,86;23 071,60;5822,42;11326,5;3746,11;6308,3;6341,7;12887;8281,8;10714,28;1500,93;20272,94;771,55;884,16;906,19;1190,92;20900;12079,7;207,39;1516,81;842;750,03;NA;1777,52;1881,67;5767,33;8832,71;6635,54;
2004-04-07;24463,68;10480,15;2050,24;4001,16;350,49;3462,9;2419,61;1951,84;2455,37;22 443,38;5815,13;11465,36;3734,56;6323,1;6233,88;12920;8294,8;10746,58;1496,3;20040,1;774,4;882,34;909,93;1182,36;20830;12019,62;209,21;NA;848,7;762,33;698,82;1774,55;1884,43;5771,07;8807,59;6646,74;
2004-04-08;24694,14;10442,03;2052,88;4013,53;350,96;3456,6;2451,72;1966,3;2468,52;22 724,70;5838,45;11436,45;3740,11;6341,2;6236,87;12909,4;8390,1;NA;1481,62;19419,79;779,62;884,48;916,86;;20917;12092,59;NA;NA;853,6;774,04;691,69;1770,28;1901,92;5803,38;8833,48;6672,86;
2004-04-12;NA;10515,56;2065,48;NA;;NA;;NA;NA;22 779,62;5783,79;NA;NA;NA;NA;;NA;10844,03;1487,93;19259,5;767,81;879,78;918,86;1177,8;;12042,7;NA;1510,58;NA;781,55;701,72;1722,99;1898,27;NA;8898,77;6777,78;
2004-04-13;25206,59;10381,28;2030,08;4071,42;353,34;3443,8;2475,59;1985,92;2501,08;22 619,62;5904,52;11760,77;3774,69;6348,4;6274,39;13031,8;8444,3;10686,59;1479,87;19104,36;771,74;880,37;917,63;1202,5;21220;12127,82;211,43;1485,47;854,3;763,57;NA;1715,14;1895,51;5804,55;8763,58;6794,33;
2004-04-14;25013,5;10377,95;2024,85;4012,77;349,86;3440,8;2440,64;1965,02;2476,07;22 311,96;NA;11405,84;3731,43;6264,2;6177,33;12669,9;8352;10609,92;1475,33;18678,22;777,99;866,29;916,31;1192,15;21095;12098,18;208,12;1483,43;835,1;739,25;NA;1697,16;1869,67;5761,32;8640,12;6880,18;
2004-04-15;25196,35;10397,46;2002,17;4004,61;349,98;3425,7;2445,2;1960,44;2476,11;21 739,46;5843,97;11631,66;3722,76;6269,4;6117,74;12479,3;8310,4;10610,42;1459,1;18687,54;772,99;861,19;NA;1175,63;21067;11800,4;209,42;1483,2;838,1;736,82;NA;1679,08;1844,38;5784,64;8637,17;6736,79;
2004-04-16;25059,06;10451,97;1995,74;4033,98;352,76;3424,3;2467,14;1965,63;2496,61;21 768,93;5862,82;11478,42;3751,59;6258,4;5875,49;12458,4;8387,9;10677,14;1465,04;19269,46;776,57;861,81;898,88;1162,8;21156;11824,56;209,79;1498,11;831,5;731,3;712,2;1693,86;1853,99;5769,86;8695,35;6818,2;
2004-04-19;24955,12;10437,85;2020,43;4025,07;352,89;3439,7;2448,91;1963,77;2485,54;21 626,72;5800,54;11234,28;3743,43;6286,1;5926,07;12450;8340,4;10646,81;1450,53;19935,72;784,84;855,76;902,1;1131,37;21121;11764,21;209,26;1497,48;836,4;726,57;704,65;1675,89;1844,71;5787,77;8702,82;6779,18;
2004-04-20;25130,82;10314,5;1978,63;4061,13;355,76;3457,2;2466,35;1969,05;2496,99;21 077,59;5804,81;11534,38;3773,43;6345;6009,49;12394,4;8375,2;10663,44;1444,5;19528,06;810,86;861,33;918,9;1108,45;21255;11952,26;210,17;1525,96;846;716,84;713,95;1669,42;1850,42;5829,17;8602,98;6799,97;
2004-04-21;25158,3;10317,27;1995,63;4026,15;353,88;3444,7;2485,02;1965,06;2491,31;;5876,42;11604,12;3743,15;6295,5;5922,66;12227,3;8282,1;10539,4;1430,84;19270,39;814,2;864,02;929,95;1084,78;21141;11944,3;207,93;1537,78;847,4;696,32;706,65;1651,58;1848,41;5795,14;8573,05;6810,25;
2004-04-22;24469,7;10461,2;2032,91;4059,15;355,38;3441,9;2516,57;1946,68;2500,78;21 141,61;5924,18;11435,15;3785,55;6313,8;6037,25;12167,7;8293,6;10645,15;1446,11;19431,5;804,43;871,63;924,01;1092,4;21243;11980,1;205,69;1548,28;835,7;680,09;690,96;1657,79;1863,71;5789,64;8679,98;6732,09;
2004-04-23;24639,75;10472,84;2049,77;4103,62;356,62;3461,5;2522,25;1947,82;2511,06;21 590,47;5925,58;11332,2;3811,43;6366,7;6050,08;12383,9;8331,7;10721,62;1460,88;NA;815,44;875,5;936,06;1142,96;21293;12120,66;207,7;1589,4;837,5;679,59;681,88;1635,5;1867,64;5818,06;8667,87;6748,1;
2004-04-26;24613,85;10444,73;2036,77;4125,83;354,57;3455,4;2530,23;1957,45;2501,37;21 323,63;NA;11291,5;3785,55;6370,6;6072,31;12132,7;8362,9;10648,77;1461,44;18586,46;811,75;870,12;919,74;1153,62;21336;12163,89;206,4;1571,9;834,9;686,29;667,61;1635,5;1849,38;5881,17;8616,15;6710,7;
2004-04-27;24611,79;10478,16;2032,53;4134,1;353,99;3452,3;2523;1960,44;2490,99;21 316,64;5712,28;11126,35;3782,09;6362,2;6047,53;12154,9;8359;10606,63;1460,48;18217,13;818,16;868,32;915,47;1138,07;21350;12044,88;205,4;1596,93;844,2;664,24;680,89;1611,86;1853,58;5869,31;8535,02;6646,8;
2004-04-28;24601,56;10342,6;1989,54;4065,74;347,92;3450,4;2553,76;1963,94;2463,42;20 473,62;5713,09;11231,28;3722,59;6311,3;5952,89;12165,3;8232,7;10240,91;1444,08;18229,71;817,93;861,57;901,83;1133,22;21180;12004,29;202,36;1610,31;850,4;670,53;672,34;1606,8;1847,76;5792,87;8234,85;6574,75;
2004-04-29;24100,2;10272,27;1958,78;4008,91;343,51;3407,8;2543,54;1941,22;2445,14;19 865,21;5668,43;11127,23;3689,39;6250,2;5853,07;12005,6;8159,4;9980,51;1432,54;17737,88;801,97;849,72;875,41;1104,16;21059;NA;197,74;1581,95;842,5;636,09;656,38;1579,45;1812,13;5783,77;8231,93;6402,21;
2004-04-30;24304,41;10225,57;1920,15;3985,21;341,41;3407,7;2517,62;1926,29;2439,61;19 618,40;5655,09;11072,44;3674,28;6210,7;5749,04;11943;8109,5;9948,13;1430,6;18022,69;783,41;838,21;862,84;1077,93;21010;11761,79;196,74;1555,01;818;631,11;648,15;1595,59;1842,03;5774,38;8243,97;6117,81;
2004-05-03;NA;10314;1938,72;4007,65;343,62;3388;2544,82;1933,47;2451,26;19 708,58;5584,99;11087,23;3705,48;NA;5779,41;11950,6;8170,6;10191,52;1415,36;17678,25;NA;NA;866,11;1074,2;21122;NA;196,4;1562,65;816,7;NA;NA;NA;1839,23;5816,94;8257,6;6029,77;
2004-05-04;24454,64;10317,2;1950,48;3990,75;343,09;3398,4;2540,06;1954,5;2450,43;19 987,56;5647,15;11153,21;3700,79;6228,8;5726,41;12098,3;8151,6;10333,17;1427,94;18244,74;779,6;NA;867,48;1077,7;21062;NA;198,67;1573,83;799,6;NA;644,1;NA;1865,35;5829,68;8455,85;6188,15;
2004-05-05;24126,04;10310,95;1957,26;4022,1;345,63;3413,7;2513,87;1950,83;2458,8;20 026,24;5686,19;11154,13;3729,38;6218,8;5788,48;11950,5;8235,8;10114,49;1443,41;18272,37;758,08;846,68;NA;1082,93;21170;NA;201,36;1562,13;794,4;636,38;NA;NA;1879,44;5891,16;8457,3;5854,23;
2004-05-06;23919,36;10241,26;1937,74;3909,46;338,57;3406,5;2492,9;1916,95;2421,65;19 190,48;5757,3;10916,36;3655,14;6168,1;5704,44;12010,3;8119,3;9852,41;1429,85;17624,05;746,12;842,77;837,68;1054,94;20772;11571,34;200,52;1551,69;789,1;633,05;634,01;NA;1866,61;5832,43;8427,69;5909,79;
2004-05-07;23651,06;10117,34;1917,96;3895,64;337,97;3401,2;2486,43;1906,27;2406,4;18 620,01;5669,58;10729,78;3653,18;6113,5;5733,58;11910,8;8027;9790,99;1421,9;17001,97;743,64;835,37;838,74;1005,87;20740;11438,82;196,95;1554,69;772,5;601,13;636,8;NA;1843,72;5827,73;8274,79;6040,26;
